﻿id;recipe_id;ingredient_id;unit_code;amount
2077;84;298;Stk;3
2078;84;473;Kn.;2
2079;84;194;Zh.;5
2080;84;392;g;450
2081;84;187;g;200
2082;84;436;g;300
2083;84;423;g;650
2084;84;281;g;25
2085;84;422;g;30
2086;84;156;EL;2
2087;84;377;EL;1
2088;84;8;EL;1
2089;84;443;ml;200
2092;84;223;TL;2
2093;84;294;TL;2
2094;84;305;TL;1
2095;84;288;TL;1
2096;84;77;TL;1
2097;84;62;TL;1
2101;85;219;g;900
2102;85;15;Stk;2
2103;85;392;g;250
2104;85;473;Kn.;2
2105;85;194;Zh.;5
2106;85;437;g;300
2107;85;446;g;200
2108;85;61;g;30
2109;85;156;EL;4
2110;85;377;EL;1
2111;85;8;EL;2
2112;85;443;ml;100
2115;85;305;TL;1
2116;85;25;TL;2
2117;85;62;TL;1
2118;85;214;TL;1
2119;85;294;TL;1
2120;85;69;TL;2
2126;86;217;g;750
2127;86;43;g;500
2128;86;473;Kn.;2
2129;86;194;Zh.;5
2130;86;163;Stk;1
2131;86;436;g;300
2132;86;365;g;200
2133;86;61;g;20
2134;86;156;EL;5
2135;86;377;EL;1
2136;86;8;EL;2
2137;86;443;ml;550
2140;86;223;TL;3
2141;86;305;TL;2
2142;86;294;TL;2
2143;86;62;TL;1
2144;86;214;TL;1
2145;86;69;TL;1
2151;87;267;Rüb.;6
2152;87;400;g;300
2153;87;473;Kn.;2
2154;87;194;Zh.;5
2155;87;437;g;300
2156;87;232;g;250
2157;87;423;g;650
2158;87;281;g;20
2159;87;422;g;30
2160;87;377;EL;1
2161;87;8;EL;2
2162;87;443;ml;300
2165;87;305;TL;2
2166;87;294;TL;3
2167;87;288;TL;2
2168;87;62;TL;2
2169;87;407;TL;1
2170;87;214;TL;2
2176;88;347;g;750
2177;88;473;Kn.;2
2178;88;194;Zh.;5
2179;88;163;Stk;1
2180;88;392;g;200
2181;88;436;g;300
2182;88;365;g;200
2183;88;281;g;25
2184;88;156;EL;3
2185;88;377;EL;1
2186;88;8;EL;3
2187;88;443;ml;200
2190;88;305;TL;2
2191;88;294;TL;2
2192;88;69;TL;1
2193;88;62;TL;1
2194;88;214;TL;2
2195;88;288;TL;2
2201;89;404;g;600
2202;89;267;Stk;3
2203;89;473;Kn.;2
2204;89;194;Zh.;3
2205;89;122;Stgl.;2
2206;89;436;g;300
2207;89;93;g;300
2208;89;423;g;650
2209;89;281;g;20
2210;89;377;EL;1
2211;89;8;EL;2
2212;89;443;ml;100
2215;89;305;TL;2
2216;89;294;TL;3
2217;89;69;TL;2
2218;89;62;TL;2
2219;89;214;TL;2
2220;89;288;TL;2
2226;90;118;g;750
2227;90;473;Kn.;3
2228;90;194;Zh.;5
2229;90;163;Stk;1
2230;90;392;g;450
2231;90;436;g;300
2232;90;181;g;200
2233;90;61;g;40
2234;90;156;EL;2
2235;90;377;EL;1
2236;90;8;EL;2
2237;90;443;ml;250
2240;90;305;TL;1
2241;90;223;TL;2
2242;90;288;TL;1
2243;90;69;TL;1
2244;90;62;TL;1
2251;91;355;g;250
2252;91;130;Stk;1
2253;91;473;Kn.;3
2254;91;194;Zh.;5
2255;91;446;g;200
2256;91;436;g;360
2257;91;441;g;45
2258;91;156;EL;4
2259;91;377;EL;1
2260;91;8;EL;3
2261;91;443;ml;250
2264;91;305;TL;2
2265;91;223;TL;2
2266;91;69;TL;1
2267;91;214;TL;1
2268;91;62;TL;2
2276;92;367;g;500
2277;92;473;Kn.;3
2278;92;194;Zh.;5
2279;92;446;g;200
2280;92;436;g;330
2281;92;281;g;20
2282;92;156;EL;2
2283;92;377;EL;1
2284;92;21;EL;2
2285;92;443;ml;50
2289;92;305;TL;2
2290;92;69;TL;2
2291;92;294;TL;2
2292;92;62;TL;1
2293;92;288;TL;1
2301;93;352;g;500
2302;93;301;g;500
2303;93;473;Kn.;2
2304;93;194;Zh.;3
2305;93;436;g;330
2306;93;365;g;200
2307;93;61;g;20
2308;93;156;EL;3
2309;93;377;EL;1
2310;93;8;EL;2
2311;93;443;ml;300
2314;93;305;TL;2
2315;93;77;TL;3
2316;93;69;TL;1
2317;93;288;TL;2
2318;93;210;TL;2
2319;93;214;TL;1
2326;94;268;Rüb.;4
2327;94;63;g;400
2328;94;473;Kn.;3
2329;94;194;Zh.;5
2330;94;137;g;450
2331;94;436;g;300
2332;94;365;g;200
2333;94;281;g;20
2334;94;156;EL;2
2335;94;377;EL;2
2336;94;8;EL;1
2337;94;443;ml;500
2340;94;294;TL;3
2341;94;305;TL;2
2342;94;62;TL;2
2343;94;288;TL;2
2344;94;69;TL;1
2345;94;214;TL;1
2351;95;448;g;900
2352;95;473;Kn.;3
2353;95;194;Zh.;5
2354;95;163;Stk;1
2355;95;436;g;300
2356;95;365;g;200
2357;95;281;g;20
2358;95;377;EL;1
2359;95;8;EL;2
2360;95;443;ml;200
2363;95;214;TL;2
2364;95;305;TL;2
2365;95;69;TL;1
2366;95;62;TL;1
2367;95;223;TL;3
2368;95;288;TL;2
2376;96;63;g;500
2377;96;473;Kn.;3
2378;96;194;Zh.;5
2379;96;224;Stg.;1
2380;96;163;Stk;3
2381;96;392;g;450
2382;96;42;g;420
2383;96;436;g;300
2384;96;102;g;150
2385;96;61;g;30
2386;96;156;EL;3
2387;96;377;EL;1
2388;96;8;EL;2
2389;96;443;ml;100
2392;96;305;TL;3
2393;96;294;TL;3
2394;96;69;TL;2
2395;96;223;TL;2
2396;96;288;TL;2
2397;96;62;TL;2
2398;96;214;TL;1
2401;97;403;g;500
2402;97;301;g;300
2403;97;473;Kn.;2
2404;97;194;Zh.;3
2405;97;163;Stk;1
2406;97;436;g;300
2407;97;365;g;150
2408;97;61;g;30
2409;97;156;EL;5
2410;97;377;EL;1
2411;97;8;EL;2
2412;97;443;ml;400
2415;97;305;TL;2
2416;97;294;TL;2
2417;97;69;TL;1
2418;97;223;TL;3
2419;97;77;TL;2
2420;97;62;TL;2
2421;97;214;TL;2
2426;98;354;g;900
2427;98;267;Rüb.;3
2428;98;473;Kn.;2
2429;98;194;Zh.;3
2430;98;163;Stk;1
2431;98;436;g;300
2432;98;446;g;200
2433;98;112;g;25
2434;98;377;EL;1
2435;98;8;EL;2
2436;98;443;ml;600
2439;98;305;TL;1
2440;98;77;TL;1
2441;98;223;TL;2
2442;98;288;TL;2
2443;98;69;TL;1
2444;98;208;TL;2
2445;98;62;TL;2
2446;98;214;TL;1
2451;99;33;g;900
2452;99;388;g;500
2453;99;473;Kn.;2
2454;99;194;Zh.;3
2455;99;163;Stk;1
2456;99;436;g;300
2457;99;102;g;150
2458;99;61;g;25
2459;99;156;EL;4
2460;99;377;EL;1
2461;99;8;EL;2
2462;99;443;ml;450
2465;99;305;TL;2
2466;99;25;TL;3
2467;99;62;TL;2
2468;99;223;TL;1
2469;99;69;TL;1
2470;99;214;TL;2
2476;100;33;g;750
2477;100;403;g;500
2478;100;473;Kn.;3
2479;100;194;Zh.;5
2480;100;163;Stk;1
2481;100;122;Stgl.;2
2482;100;48;g;200
2483;100;181;g;200
2484;100;112;g;30
2485;100;377;EL;1
2486;100;8;EL;2
2487;100;443;ml;700
2490;100;77;TL;5
2491;100;294;TL;3
2492;100;305;TL;2
2493;100;214;TL;2
2494;100;62;TL;1
2495;100;69;TL;1
2496;100;208;TL;1
2501;101;63;g;300
2502;101;290;g;300
2503;101;267;Rüb.;2
2504;101;224;Stg.;1
2505;101;473;Kn.;2
2506;101;194;Zh.;3
2507;101;163;Stk;1
2508;101;437;g;300
2509;101;181;g;150
2510;101;281;g;20
2511;101;156;EL;2
2512;101;377;EL;2
2513;101;8;EL;2
2514;101;443;L;1,2
2517;101;69;TL;1
2518;101;305;TL;2
2519;101;208;TL;2
2520;101;214;TL;1
2521;101;223;TL;2
2526;102;416;g;500
2527;102;473;Kn.;2
2528;102;194;Zh.;5
2529;102;163;Stk;1
2530;102;392;g;450
2531;102;48;g;300
2532;102;273;g;200
2533;102;281;g;20
2534;102;156;EL;3
2535;102;377;EL;1
2536;102;8;EL;2
2537;102;443;L;1,5
2540;102;223;TL;3
2541;102;305;TL;2
2542;102;77;TL;1
2543;102;69;TL;2
2544;102;208;TL;1
2545;102;214;TL;1
2551;103;43;g;500
2552;103;403;g;400
2553;103;298;Stk;2
2554;103;473;Kn.;2
2555;103;194;Zh.;3
2556;103;163;Stk;1
2557;103;321;g;300
2558;103;379;g;150
2559;103;61;g;25
2560;103;377;EL;1
2561;103;8;EL;2
2562;103;443;L;1,2
2565;103;305;TL;1
2566;103;62;TL;2
2567;103;294;TL;1
2568;103;223;TL;1
2569;103;69;TL;2
2570;103;288;TL;1
2571;103;208;TL;1
2576;104;43;g;900
2577;104;224;Stg.;2
2578;104;473;Kn.;3
2579;104;194;Zh.;5
2580;104;163;Stk;1
2581;104;48;g;200
2582;104;102;g;150
2583;104;441;g;50
2584;104;377;EL;1
2585;104;8;EL;2
2586;104;443;L;1
2589;104;294;TL;3
2590;104;305;TL;2
2591;104;62;TL;1
2592;104;69;TL;2
2593;104;288;TL;1
2601;105;468;g;900
2602;105;416;Stk;2
2603;105;473;Kn.;3
2604;105;194;Zh.;5
2605;105;163;Stk;1
2606;105;245;g;200
2607;105;379;g;200
2608;105;281;g;50
2609;105;377;EL;1
2610;105;8;EL;2
2611;105;443;L;1
2614;105;223;TL;3
2615;105;305;TL;1
2616;105;77;TL;2
2617;105;294;TL;1
2618;105;214;TL;1
2626;106;400;g;600
2627;106;298;Stk;3
2628;106;267;Rüb.;5
2629;106;473;Kn.;2
2630;106;194;Zh.;5
2631;106;122;Stgl.;2
2632;106;4;g;300
2633;106;29;g;200
2634;106;422;g;30
2635;106;281;g;20
2636;106;377;EL;1
2637;106;8;EL;2
2638;106;443;ml;400
2641;106;305;TL;1
2642;106;294;TL;2
2643;106;62;TL;1
2644;106;77;TL;2
2645;106;223;TL;2
2646;106;69;TL;2
2651;107;63;g;300
2652;107;400;g;300
2653;107;468;g;500
2654;107;298;Stk;2
2655;107;473;Kn.;2
2656;107;194;Zh.;5
2657;107;434;g;200
2658;107;365;g;100
2659;107;187;g;100
2660;107;423;g;650
2661;107;245;g;150
2662;107;281;g;20
2663;107;377;EL;1
2664;107;8;EL;2
2665;107;443;ml;600
2668;107;305;TL;2
2669;107;294;TL;3
2670;107;62;TL;2
2671;107;69;TL;2
2672;107;214;TL;2
2676;108;403;g;750
2677;108;33;g;600
2678;108;473;Kn.;2
2679;108;194;Zh.;3
2680;108;163;Stk;1
2681;108;122;Stgl.;2
2682;108;245;g;200
2683;108;181;g;200
2684;108;61;g;25
2685;108;156;EL;2
2686;108;377;EL;1
2687;108;8;EL;2
2688;108;443;L;1,2
2691;108;305;TL;1
2692;108;223;TL;4
2693;108;77;TL;2
2694;108;294;TL;2
2695;108;214;TL;2
2696;108;415;TL;3
2701;109;468;g;300
2702;109;267;Rüb.;3
2703;109;298;Stk;2
2704;109;473;Kn.;2
2705;109;194;Zh.;5
2706;109;42;g;300
2707;109;135;g;250
2708;109;48;g;200
2709;109;181;g;200
2710;109;423;g;650
2711;109;281;g;20
2712;109;377;EL;1
2713;109;8;EL;2
2714;109;443;ml;600
2717;109;305;TL;2
2718;109;294;TL;3
2719;109;62;TL;1
2720;109;288;TL;2
2721;109;69;TL;1
2726;110;403;g;500
2727;110;400;g;600
2728;110;468;g;400
2729;110;269;Rüb.;3
2730;110;295;Stk;2
2731;110;473;Kn.;2
2732;110;194;Zh.;3
2733;110;102;g;200
2734;110;434;g;200
2735;110;61;g;25
2736;110;377;EL;1
2737;110;8;EL;2
2738;110;443;L;1
2741;110;305;TL;2
2742;110;294;TL;2
2743;110;288;TL;2
2744;110;415;TL;2
2745;110;351;TL;2
2746;110;69;TL;1
2747;110;274;TL;1
2751;111;448;g;450
2752;111;403;g;600
2753;111;298;Stk;2
2754;111;267;Rüb.;3
2756;111;194;Zh.;5
2757;111;331;g;400
2758;111;128;g;300
2759;111;423;g;400
2760;111;281;g;25
2761;111;422;g;45
2762;111;377;EL;2
2763;111;8;EL;2
2764;111;443;ml;900
2767;111;294;TL;3
2768;111;305;TL;2
2769;111;62;TL;2
2770;111;69;TL;2
2771;111;81;TL;3
2776;112;43;g;900
2777;112;400;g;200
2778;112;473;Kn.;2
2779;112;194;Zh.;3
2780;112;163;Stk;1
2781;112;446;g;300
2782;112;142;g;150
2783;112;59;g;45
2784;112;156;EL;6
2785;112;377;EL;1
2786;112;8;EL;2
2787;112;443;L;1,4
2790;112;305;TL;2
2791;112;223;TL;6
2792;112;294;TL;2
2793;112;62;TL;2
2794;112;288;TL;1
2801;113;403;g;900
2802;113;298;Stk;2
2803;113;473;Kn.;2
2804;113;194;Zh.;5
2805;113;163;Stk;1
2806;113;187;g;300
2807;113;423;g;650
2808;113;111;g;45
2809;113;377;EL;1
2810;113;8;EL;2
2811;113;443;ml ;400
2814;113;305;TL;2
2815;113;62;TL;1
2816;113;294;TL;2
2817;113;214;TL;2
2818;113;288;TL;1
2819;113;69;TL;2
2826;114;217;g;750
2827;114;267;Rüb.;2
2828;114;473;Kn.;2
2829;114;194;Zh.;3
2830;114;392;g;300
2831;114;303;Stgl.;3
2832;114;232;g;300
2833;114;48;g;150
2834;114;423;g;650
2835;114;281;g;30
2836;114;377;EL;1
2837;114;8;EL;2
2838;114;443;ml;800
2841;114;223;TL;2
2842;114;305;TL;2
2843;114;288;TL;2
2844;114;294;TL;2
2845;114;214;TL;1
2846;114;69;TL;1
2851;115;216;g;750
2852;115;298;Stk;2
2853;115;473;Kn.;2
2854;115;194;Zh.;5
2855;115;135;g;150
2856;115;187;g;200
2857;115;446;g;200
2858;115;245;g;200
2859;115;423;g;650
2860;115;281;g;20
2861;115;377;EL;1
2862;115;8;EL;2
2863;115;443;ml;600
2866;115;305;TL;2
2867;115;294;TL;2
2868;115;288;TL;2
2869;115;69;TL;1
2870;115;223;TL;2
2871;115;208;TL;2
2872;115;214;TL;1
2876;116;137;g;900
2877;116;403;g;900
2878;116;473;Kn.;2
2879;116;194;Zh.;3
2880;116;163;Stk;2
2881;116;365;g;200
2882;116;255;g;30
2883;116;377;EL;1
2884;116;8;EL;2
2885;116;443;ml;500
2888;116;294;TL;3
2889;116;305;TL;2
2890;116;69;TL;2
2891;116;62;TL;2
2892;116;223;TL;3
2893;116;214;TL;2
2901;117;352;g;750
2902;117;460;g;300
2903;117;196;g;300
2904;117;301;g;300
2905;117;267;Rüb.;2
2906;117;473;Kn.;2
2907;117;194;Zh.;3
2908;117;48;g;200
2909;117;181;g;200
2910;117;281;g;20
2911;117;422;g;30
2912;117;377;EL;1
2913;117;8;EL;2
2914;117;443;ml;800
2917;117;305;TL;2
2918;117;294;TL;2
2919;117;251;TL;2
2920;117;69;TL;1
2921;117;62;TL;2
2922;117;214;TL;2
2923;117;223;TL;1
2926;118;196;g;900
2927;118;7;Stk;3
2928;118;473;Kn.;3
2929;118;194;Zh.;5
2930;118;163;Stk;1
2931;118;434;g;200
2932;118;232;g;150
2933;118;59;g;45
2934;118;377;EL;1
2935;118;8;EL;2
2936;118;443;L;1
2939;118;305;TL;2
2940;118;223;TL;3
2941;118;77;TL;2
2942;118;62;TL;2
2943;118;214;TL;1
2944;118;288;TL;2
2945;118;274;TL;1
2951;119;392;g;750
2952;119;63;g;150
2953;119;224;Stg.;1
2954;119;473;Kn.;3
2955;119;194;Zh.;5
2956;119;48;g;300
2957;119;93;g;300
2958;119;112;g;30
2959;119;156;EL;2
2960;119;377;EL;2
2961;119;8;EL;2
2962;119;443;ml;750
2965;119;305;TL;2
2966;119;69;TL;1
2967;119;62;TL;1
2968;119;77;TL;3
2969;119;214;TL;2
2976;120;460;g;600
2977;120;403;g;900
2978;120;224;Stg.;1
2979;120;473;Kn.;2
2980;120;194;Zh.;3
2981;120;163;Stk;1
2982;120;181;g;200
2983;120;111;g;50
2984;120;422;g;30
2985;120;377;EL;1
2986;120;8;EL;2
2987;120;443;L;1,2
2990;120;294;TL;3
2991;120;288;TL;2
2992;120;305;TL;2
2993;120;223;TL;2
2994;120;62;TL;1
2995;120;214;TL;1
3001;121;403;g;500
3002;121;473;Kn.;3
3003;121;194;Zh.;5
3004;121;163;Stk;1
3005;121;137;g;600
3006;121;323;g;300
3007;121;365;g;200
3008;121;281;g;20
3009;121;377;EL;1
3010;121;8;EL;2
3011;121;443;ml;300
3014;121;294;TL;3
3015;121;288;TL;2
3016;121;305;TL;2
3017;121;223;TL;2
3018;121;62;TL;1
3019;121;214;TL;2
3026;122;403;g;600
3027;122;400;g;300
3028;122;367;g;500
3029;122;473;Kn.;3
3030;122;194;Zh.;5
3031;122;163;Stk;1
3032;122;316;g;300
3033;122;423;g;650
3034;122;281;g;20
3035;122;156;EL;2
3036;122;377;EL;1
3037;122;8;EL;2
3038;122;443;ml ;400
3041;122;305;TL;1
3042;122;223;TL;2
3043;122;351;TL;2
3044;122;288;TL;1
3045;122;69;TL;2
3051;123;352;g;750
3052;123;403;g;600
3053;123;473;Kn.;2
3054;123;194;Zh.;3
3055;123;163;Stk;1
3056;123;137;g;450
3057;123;434;g;200
3058;123;379;g;200
3059;123;61;g;25
3060;123;377;EL;1
3061;123;8;EL;2
3062;123;443;ml;900
3066;123;305;TL;1
3067;123;288;TL;2
3068;123;69;TL;1
3069;123;210;TL;2
3070;123;223;TL;2
3071;123;214;TL;1
3076;124;460;g;900
3077;124;196;g;500
3078;124;267;Rüb.;2
3079;124;473;Kn.;2
3080;124;194;Zh.;3
3081;124;423;g;650
3082;124;434;g;200
3083;124;365;g;200
3084;124;281;g;20
3085;124;377;EL;1
3086;124;8;EL;2
3087;124;443;ml;600
3090;124;223;TL;2
3091;124;294;TL;3
3092;124;305;TL;2
3093;124;214;TL;2
3094;124;69;TL;2
3095;124;25;TL;2
3096;124;288;TL;3
3097;124;407;TL;1
3101;125;403;g;900
3102;125;367;g;750
3103;125;473;Kn.;3
3104;125;194;Zh.;5
3105;125;187;g;300
3106;125;281;g;30
3107;125;156;EL;3
3108;125;377;EL;1
3109;125;8;EL;2
3110;125;443;ml;750
3115;125;223;TL;2
3116;125;305;TL;2
3117;125;288;TL;2
3118;125;69;TL;1
3119;125;294;TL;1
3120;125;214;TL;1
3126;126;196;g;750
3127;126;224;Stg.;1
3128;126;122;Stgl.;2
3129;126;473;Kn.;2
3130;126;194;Zh.;3
3131;126;163;Stk;1
3132;126;137;g;900
3133;126;434;g;300
3134;126;365;g;200
3135;126;281;g;30
3136;126;377;EL;1
3137;126;8;EL;2
3138;126;443;L;1
3141;126;305;TL;2
3142;126;294;TL;3
3143;126;69;TL;1
3144;126;288;TL;2
3145;126;210;TL;2
3146;126;62;TL;1
3147;126;214;TL;1
3148;126;274;TL;1
3151;127;403;g;750
3152;127;196;g;500
3153;127;267;Rüb.;4
3154;127;473;Kn.;2
3155;127;194;Zh.;3
3156;127;224;Stg.;1
3157;127;232;g;300
3158;127;281;g;30
3159;127;377;EL;1
3160;127;8;EL;2
3161;127;443;L;1,5
3164;127;305;TL;1
3165;127;223;TL;2
3166;127;62;TL;1
3167;127;230;TL;2
3168;127;39;TL;2
3176;128;118;g;900
3177;128;473;Kn.;2
3178;128;194;Zh.;5
3179;128;163;Stk;1
3180;128;392;g;150
3181;128;446;g;200
3182;128;48;g;300
3183;128;256;g;20
3184;128;377;EL;1
3185;128;8;EL;2
3186;128;443;ml;850
3189;128;305;TL;2
3190;128;294;TL;1
3191;128;351;TL;2
3192;128;69;TL;1
3193;128;223;TL;1
3194;128;214;TL;1
3195;128;62;TL;1
3201;129;403;g;450
3202;129;267;Rüb.;3
3203;129;473;Kn.;2
3204;129;194;Zh.;3
3205;129;163;Stk;2
3206;129;224;Stg.;1
3207;129;392;g;450
3208;129;187;g;100
3209;129;446;g;100
3210;129;181;g;100
3211;129;245;g;150
3212;129;441;g;30
3213;129;377;EL;1
3214;129;8;EL;2
3215;129;443;L;1,2
3218;129;223;TL;6
3219;129;214;TL;4
3220;129;305;TL;2
3221;129;294;TL;2
3222;129;288;TL;2
3223;129;351;TL;2
3224;129;69;TL;2
3226;130;403;g;600
3227;130;473;Kn.;2
3228;130;194;Zh.;3
3229;130;163;Stk;1
3230;130;392;g;300
3231;130;321;g;300
3232;130;187;g;150
3233;130;245;g;200
3234;130;423;g;650
3235;130;281;g;25
3236;130;156;EL;2
3237;130;377;EL;1
3238;130;8;EL;2
3239;130;443;ml;600
3242;130;69;TL;2
3243;130;305;TL;2
3244;130;294;TL;3
3245;130;288;TL;3
3246;130;214;TL;2
3247;130;77;TL;2
3248;130;223;TL;2
3251;131;460;g;600
3252;131;196;g;450
3253;131;63;g;450
3254;131;267;Rüb.;1
3255;131;473;Kn.;2
3256;131;194;Stk;3
3257;131;163;Stk;1
3258;131;126;g;300
3259;131;102;g;150
3260;131;281;g;25
3261;131;156;EL;2
3262;131;377;EL;1
3263;131;8;EL;2
3264;131;443;L;1
3267;131;305;TL;2
3268;131;415;TL;1
3269;131;62;TL;2
3270;131;294;TL;2
3271;131;288;TL;1
3272;131;214;TL;2
3276;132;354;g;900
3277;132;403;g;600
3278;132;224;Stg.;1
3279;132;473;Kn.;2
3280;132;194;Zh.;3
3281;132;163;Stk;2
3282;132;7;Stk;2
3283;132;434;g;150
3284;132;181;g;200
3285;132;112;g;25
3286;132;377;EL;1
3287;132;8;EL;2
3288;132;443;L;1,2
3291;132;305;TL;1
3292;132;223;TL;3
3293;132;288;TL;3
3294;132;69;TL;1
3295;132;208;TL;2
3296;132;62;TL;1
3297;132;214;TL;2
3298;132;274;TL;1
3301;133;403;g;900
3302;133;473;Kn.;3
3303;133;194;Zh.;5
3304;133;163;Stk;1
3305;133;137;g;450
3306;133;446;g;300
3307;133;441;g;25
3308;133;156;EL;2
3309;133;377;EL;2
3310;133;8;EL;2
3311;133;443;L;1,2
3314;133;305;TL;1
3315;133;415;TL;3
3316;133;294;TL;2
3317;133;210;TL;3
3318;133;214;TL;2
3319;133;223;TL;2
3320;133;69;TL;1
3326;134;63;g;750
3327;134;473;Stk;2
3328;134;194;Stk;3
3329;134;163;Stk;1
3330;134;137;g;600
3331;134;365;g;200
3332;134;434;g;200
3333;134;441;g;30
3334;134;281;g;20
3335;134;377;EL;2
3336;134;21;EL;3
3337;134;443;L;1
3340;134;415;TL;2
3341;134;305;TL;2
3342;134;288;TL;2
3343;134;294;EL;2
3344;134;214;TL;2
3345;134;223;TL;2
3351;135;196;g;900
3352;135;267;Rüb.;3
3353;135;473;Kn.;2
3354;135;194;Zh.;3
3355;135;224;Stg.;1
3356;135;434;g;200
3357;135;446;g;200
3358;135;423;g;650
3359;135;281;g;30
3360;135;422;g;30
3361;135;377;EL;1
3362;135;8;EL;2
3363;135;443;L;1,2
3366;135;294;TL;2
3367;135;305;TL;1
3368;135;62;TL;1
3369;135;69;TL;1
3370;135;351;TL;2
3371;135;288;TL;2
3376;136;403;g;900
3377;136;473;Kn.;3
3378;136;194;Zh.;5
3379;136;163;Stk;1
3380;136;137;g;600
3381;136;232;g;300
3382;136;281;g;30
3383;136;377;EL;1
3384;136;8;EL;2
3385;136;443;ml;900
3388;136;294;TL;3
3389;136;305;TL;2
3390;136;69;TL;2
3391;136;62;TL;2
3392;136;223;TL;3
3393;136;214;TL;2
3401;137;403;g;500
3402;137;352;g;200
3403;137;347;g;300
3404;137;301;g;200
3405;137;473;Kn.;2
3406;137;286;Stk;2
3407;137;276;Blk.;2
3408;137;152;g;40
3409;137;279;Stk;2
3410;137;335;Stk;3
3411;137;285;EL;2
3412;137;385;EL;4
3413;137;333;EL;2
3414;137;8;EL;3
3417;137;204;EL;1
3418;137;305;TL;4
3419;137;294;TL;6
3420;137;69;TL;2
3421;137;62;TL;2
3422;137;415;TL;1
3423;137;462;TL;1
3424;137;223;TL;3
3426;138;403;g;500
3427;138;352;g;500
3428;138;118;g;200
3429;138;460;g;500
3430;138;122;Stgl.;1
3431;138;473;Kn.;2
3432;138;194;Zh.;4
3433;138;463;Stk;1
3434;138;446;g;200
3435;138;59;g;40
3436;138;422;g;50
3437;138;435;g;30
3438;138;156;EL;4
3439;138;377;EL;1
3440;138;8;EL;8
3443;138;305;TL;3
3444;138;77;TL;3
3445;138;294;TL;4
3446;138;62;TL;2
3447;138;81;TL;1
3448;138;214;TL ;1
3449;138;69;TL;3
3451;139;354;g;600
3452;139;403;g;300
3453;139;347;g;500
3454;139;473;Kn.;4
3455;139;194;Zh.;6
3456;139;446;g;150
3457;139;126;g;150
3458;139;423;g;650
3459;139;156;EL;4
3460;139;377;EL;2
3461;139;8;EL;4
3464;139;305;TL;3
3465;139;294;TL;6
3466;139;69;TL;3
3467;139;62;TL;3
3468;139;214;TL;4
3469;139;351;TL;2
3470;139;288;TL;2
3476;140;43;g;400
3477;140;403;g;400
3478;140;394;g;300
3479;140;293;Stk;1
3480;140;473;Kn.;2
3481;140;194;Zh.;3
3482;140;321;g;200
3483;140;379;g;150
3484;140;423;g;400
3485;140;281;g;10
3486;140;156;EL;3
3487;140;377;EL;1
3488;140;8;EL;4
3491;140;305;TL;3
3492;140;294;TL;3
3493;140;77;TL;2
3494;140;214;TL;2
3495;140;415;TL;2
3496;140;62;TL;2
3497;140;69;TL;2
3498;140;288;TL;2
3501;141;31;g;300
3502;141;473;Kn.;1
3503;141;194;Zh.;3
3504;141;41;g;100
3505;141;29;g;75
3506;141;423;g;400
3507;141;281;g;10
3508;141;156;EL;2
3509;141;377;EL;1
3510;141;8;EL;1
3511;141;443;ml;50
3514;141;305;TL;2
3515;141;69;TL;2
3516;141;294;TL;2
3517;141;62;TL;1
3518;141;288;TL;2
3519;141;223;TL;2
3520;141;195;TL;1
3526;142;63;g;150
3527;142;473;Kn.;1
3528;142;194;Zh.;2
3529;142;163;Stk;1
3530;142;122;Stgl.;1
3531;142;298;Stk;1
3532;142;392;g;300
3533;142;276;g;100
3534;142;331;g;100
3535;142;61;g;15
3536;142;156;EL;1
3537;142;377;EL;1
3538;142;8;EL;1
3541;142;305;TL;2
3542;142;69;TL;2
3543;142;77;TL;2
3544;142;223;TL;2
3545;142;294;TL;2
3546;142;208;TL;2
3547;142;210;TL;2
3551;143;43;g;300
3552;143;403;g;300
3553;143;473;Kn.;1
3554;143;194;Zh.;3
3555;143;436;g;150
3556;143;379;g;75
3557;143;281;g;10
3558;143;156;EL;2
3559;143;377;EL;1
3560;143;8;EL;1
3561;143;443;ml;300
3564;143;305;TL;1
3565;143;69;TL;1
3566;143;223;TL;2
3567;143;62;TL;1
3568;143;294;TL;2
3576;144;10;Stk;2
3577;144;63;g;200
3578;144;473;Kn.;1
3579;144;194;Zh.;2
3580;144;142;g;100
3581;144;365;g;75
3582;144;281;g;10
3583;144;385;EL;1
3584;144;8;EL;1
3585;144;443;ml;100
3588;144;305;TL;1
3589;144;415;TL;1
3590;144;62;TL;1
3591;144;77;TL;1
3592;144;294;TL;1
3593;144;69;TL;1
3601;145;290;g;300
3602;145;63;g;150
3603;145;122;Stgl.;2
3604;145;473;Kn.;1
3605;145;194;Zh.;2
3606;145;163;Stk;1
3607;145;276;g;200
3608;145;281;g;10
3609;145;385;EL;1
3610;145;333;EL;1
3611;145;443;ml;50
3614;145;305;TL;1
3615;145;223;TL;1
3616;145;62;TL;1
3617;145;77;TL;2
3618;145;294;TL;2
3619;145;69;TL;1
3626;146;473;Kn.;1
3627;146;194;Zh.;3
3628;146;137;g;250
3629;146;75;g;70
3630;146;235;g;70
3631;146;281;g;10
3632;146;435;g;30
3633;146;156;EL;1
3634;146;285;EL;0,5
3635;146;385;EL;1
3636;146;377;EL;1
3637;146;21;EL;2
3640;146;305;TL;2
3641;146;294;TL;3
3642;146;214;TL;2
3643;146;69;TL;1
3644;146;77;TL;2
3651;147;403;g;250
3652;147;301;g;200
